review,stars,sentiment
"tuve una muy mala experiencia de compra. me llegó algo muy diferente, un producto de alimento en vez del juego, además que el sobre no venía bien cerrado. pésima venta.",1,0
"la entrega estuvo bien y rápida. el juego es basura, no gasten su dinero. mala jugabilidad, controles etc. lamentablemente",2,0
la caja llegó abierta y sin el juego. ni siquiera venía envuelta en el plástico que recubre la caja y dentro no venía el disco. tampoco tiene el sello de garantía que debería estar en la parte superior de la caja,1,0
"es el fifa de cada año, no esperes muchas cosas nuevas, salvo el volta.en graficos viene lo mismo del 19, la jugabilidad cambia un poco.si no vas a jugar online, quedate con el 19, pero el últimate team esta de lujo.le doy 5 estrellas porque me sorprendio con el black pass.actualización.bueno, tengo que reducir mi calificación por 2 factores realmente lamentables por parte de ea, que arruinan un juego que podria ser muy bueno.1.- es un juego para ser jugadora mayormente en linea, sin embargo los servidores van muy mal, es decir siempre juegas con lag, delay o incluso con desconexiones, lo que hace el modo fut, injugable en momentos, parece increible que un juego orientado al juego en linea no pueda dar un buen servicio.2.- la atención al cliente es lamentable, como mencione me llego el juego con black pass, lo active, y las recompensas no llegaron como debiera, sin preocuparme mucho, hable para revisar, y las personas que contestaron tanto por chat o por telefono eran groseras, señalando que no era problemas de ellos revisar el codigo canjeado, que lo viera con amazon, cuando obviamente no puede esta pagina revisar sus servidores y mi cuenta.llego al punto que me contestaron grosero ""yo tengo cosas que hacer como para conocer su jueguito"", y por telefono me colgaron, siempre fui amable y me dirigi al departamento de soporte tecnico, y canjee de códigos, asi que si algo falla no esperen soporte.3.- finalmente es un juego que sigue la modalidad de los juegos gratuitos, es decir te lo venden, pero si quieres mejorar equipo o avanzar, casi que te ves obligado a invertir dinero.",1,0
el paquete llegó dañado y el cd marcaba errores en la consola. solicite el cambio y después me llego otro producto para celular. ya regrese todo y al momento ya me cobraron y sigo sin tener el producto deseado.,1,0
"todo perfecto, el disco viene en un perfecto estado afortunadamente, pero venía fuera de su sujetador y la caja venía rota, lo dejo pasar solo porque es la primera vez que me pasa esto, pero sí tengan en cuenta que pueden pasar estos detalles.vendedor, si me pudiese mandar la caja sola estaría perfecto, favor de confirmar en caso de que sí la vaya a mandar o no.no pienso devolver el juego, considero que la espera fue justa como para alargarla más con una devolución.",1,0
"el producto no es igual al de las fotos del anuncio, además de que las luces led no cambian de color este cargado el control o no. los materiales son de mala calidad y frágiles, no creo que valga para nada su precio",2,0
te duelen las orejas después de usarlas durante unas horas.también la calidad de sonido no es sonido envolvente 7.1.se siente muy barato en la mano demasiado decepcionado con esto.me duele mucho las orejas cuando las usas.,1,0
"funcionó bien los primeros cinco días pero una mañana mis dos controles que estaban conectados a este aparato dejaron de funcionar, no sólo gasté mi dinero sino que descompuso dos controles de más de mil pesos cada uno.",1,0
"graficas 10/10historia 10/10doblaje al español latino 10/10duración del juego 1/10se debería vender como dlc y no como juego completo ya que dura casi nada. en tiempo efectivo y haciendo las misiones alternas, son a lo mucho mas de 15 horas de juego (muy breve)",1,0
"no me gusto nada, que mala experiencia, no me llego lo que pedí, como es posible que confundieran mi producto con unos cepillos???",1,0
"no sirve este juego con ps5, no he logrado pasar de mas de 30 segundos de juego cuando ya se congelo el juego y tengo que cerrarlo manualmente, también apaga el ps5 por completo.hay que ver si insomniac games remedia esto, ya ha sacado actualización y el problema para muchos jugadores sigue, al parecer también podría ser el ps5 que esta saliendo defectuoso.voy a esperar unos días mas, si no, sera la primera vez que tenga que regresarle a amazon un juego que no sirve y no puedo jugar, igual que el ps5 si no resuelven los problemas.un desastre lanzamiento de este titulo y el ps5 hasta ahora.si se resuelven los problemas en los próximos días, cambio la calificación, de momento injugable, no he pasado a veces ni del menú inicial y ya se congelo el juego.",1,0
"al momento de escribir este comentario, les recomiendo no comprarlo en lo absoluto, el juego a cada rato se crashea jugando a 120hz, esto me pasa jugando multiplayer, desconozco con los demás modos.espero saquen algún update que evite que pase eso.",1,0
"más de 24 horas intentando instalarlo, hay un bug o no se que error sea que te mantiene en un bucle infinito de instalando/descargando, quiero un reembolso inmediato",1,0
"no vale la pena la versión física. el disco no trae ni la campaña. te pide descargar todo, campaña, online, zombies, arcade. en total son casi 150gb de descargas. mejor compren lo digital.",1,0
"la palanca en la parte trasera es muy difícil de sacar para ponerlo de pie. nada práctico y la altura no es ajustable. al final, se rompió en 3 semanas. ponerlo y quitarlo del ipad también no es nada fácil. cuando se encajan las partes y conectores de plástico duro de la primera camada de protección, es trabajoso desconectarlos. la goma que va en la segunda camada no se conecta perfectamente en los 6 encajes externos y se queda casi siempre con una punta hacia afuera. no recomiendo.",2,0
la consola del ps5 todo fantástico pero al recibirla noto como quedó súper dañada la caja del envío! que mala experiencia! lo bueno es que la consola es funcional!,1,0
"desastroso el lanzamiento de ps5, consola plagada de fallas-brickeos por suspender el sistema-brickeos por pasar info del ps4 al p25-congelamientos constantes y crasheo de juegos-wifi 6 no me funciona-miles morales no he pasado del menú ciando ya se congeloes posible que no solo mi unidad este defectuosa, sino que haga fallas generales con el ps5, a saber si se resuelve con un firmware.voy a esperar un par de semanas o empezare la devolución de la consola, no el cambio, no requiero una consola que no sirve, y mejor esperar hasta el próximo año con un modelo nuevo que si sirva.los que no alcanzaron consola están de surte, recomiendo esperar a saber si se resolvieron los problemas.si se resuelven los problemas cambio la calificación.",1,0
"el ps5 muy bien, tal cual, de excelente calidad y funciona todo a la perfección, el problema fue que no me llego el día que se supone me debería llegar.amazon debe entender que en el caso de los productos que se compran con fecha de lanzamiento posterior, uno como cliente espera que ese mismo día tenerlo en las manos.me molesto mucho que llegara hasta el día siguiente.a causa de esto, compré el xbox mejor en una tienda local en vez de por este medio.",1,0
"el material es muy grueso. no podrá presionar el botón de opciones o el botón de compartir. los empuñaduras de botón que vienen con él tampoco encajan, interfieren con sus palos analógicos para que no se hagan movimientos rápidos.",1,0
"al principio pareció que funcionaba de maravilla, pero poco antes del mes de usarlo diario, y solo usándolo hasta que se cargará la batería, los controles parecen haberse quemado. pues al retirarlos quedaron calientes y con un notorio olor a plástico quemado. pésima compra",1,0
bien al principio pero al cabo de un par de meses uno de los puertos funcionaba a ratos. un mes después de eso dejo de funcionar totalmente. hoy tuve que volver al cable para cargar mi segundo control pero no es la idea de este artículo.,2,0
"venía con un falso el producto, puede dañar el vita, iba a pedir una devolución pero aún tenía el eliminador original y bueno el cable si me funcionó así que bueno, un cable que me costó 180, y para no tener que hacer lo de devolución preferí quedarme asi, busquen otra opción mejor",1,0
"el puerto usb es sólo para las luces led rgb. para tener audio, sólo tiene que utilizar las tomas de audio. así que esto es sólo estéreo, no audio usb con 7.1. publicidad engañosa. pediré un reembolso.",1,0
"el producto se anuncia asi;protector de pantalla para sony alpha a9 a7ii a7rii a7sii a7riii a7r mark ii camera, afunta protector de pantalla de vidrio templado para a7r3 a73 a72 a7r2 a7s2 a7r mark 2 (paquete de 2)y mi camara es la a7s2 y el protector no se ajusta por el costo no vale la pena perder mi tiempo en devolverlo.",1,0
"se que amazon lo envio nuevo y sellado, pero nuestrea aduanua lo abrio para revicion, no se para que revisar una caja de un juego de ps vita por parte de aduana.",1,0
"llego en muy mal estado y ya abiera(tal vez lo abrieron los de aduana).la mica en la parte donde tiene el ""pegamento"" esta llena de basuritas, espero se puedan quitar de lo contrario es un desperdicio.",1,0
