word,sentiment,count
oía,0,1
ejerce,0,1
mayorvolví,0,1
verificación,0,1
emerson,0,2
disculpan,0,1
desarrolladores,0,1
avisarán,0,1
conectarán,0,2
lugaren,0,1
ooca,0,1
adhesionses,0,1
upo,0,1
arrancarlos,0,2
especiales,0,1
remover,0,1
arrepentir,0,1
aparatosos,0,1
arranca,0,1
despegó!,0,1
escusado,0,1
skip,0,1
hop,0,1
descepciono,0,1
desprestigiar,0,1
malmaterial,0,1
realice,0,1
maetrial,0,1
fomi,0,1
oye,0,2
echas,0,1
descosiendo,0,1
no!,0,1
sorprenda,0,1
"""bolas",0,1
"pelotas""",0,1
decorativas,0,1
sirven!!,0,1
aplastan,0,1
disfraz,0,1
enorme!!!!,0,1
reembolsos,0,1
agitados,0,1
alaba,0,1
rígido:,0,1
einstein!,0,1
wally,0,1
talky,0,1
izquierdas,0,1
andador,0,4
juntarlo,0,1
equivocados,0,1
retrocede,0,1
joovy,0,1
fisherprice,0,1
4moms,0,1
detenerse,0,2
lloraba,0,1
rockero,0,1
mamaroo,0,1
planeador,0,3
juts,0,1
segundosesta,0,1
desordenada,0,1
apuesto,0,1
raro!incluso,0,1
baches,0,1
adjuntarlo,0,1
¿realmente,0,1
vez?!,0,1
deshilachados,0,1
irritación!,0,1
nuevo!,0,1
ayuda!,0,1
avai,0,1
reducen,0,1
desactivarlo,0,1
océano,0,1
ocupada,0,1
materialcreo,0,1
maltrate,0,1
foam!!!,0,1
peeeero,0,1
densidad,0,1
auguro,0,1
promedio/un,0,1
poderlamquietar,0,1
echar,0,1
woooow,0,1
transparenta,0,4
rodar,0,2
creó,0,2
porta,0,1
cambiador,0,2
húmedas,0,1
bebéactualización:,0,1
respondí,0,1
facebook,0,2
enlazadoincluso,0,1
trataron,0,1
opiniónel,0,1
acosarme,0,1
weleda,0,4
indicio,0,1
dermatitis,0,3
honest,0,2
«0»,0,1
think,0,1
dirty,0,1
«3»,0,1
verde/segura,0,1
coincidencia,0,1
aclararía,0,1
empeoró!,0,1
caerían,0,1
pañalera,0,1
mensajero,0,1
ante,0,1
contingencia,0,1
reporté,0,1
supreme,0,3
tradicionallos,0,1
líquidosel,0,1
amanece,0,1
morados,0,2
tubieran,0,1
pedidogracias,0,1
plastificados,0,1
ultraconfort,0,1
pipí,0,2
actualizo,0,1
acá,0,1
motivos,0,1
hablaron,0,1
kleenbebe,0,1
enrojeció,0,1
rozadura,0,1
rozar,0,1
quitaba,0,1
pomada,0,1
rozaduras,0,1
chupetes,0,3
03,0,2
engañozo,0,1
chupón,0,1
3m+,0,1
ejecutes,0,1
reclamas,0,2
listos,0,1
chupon,0,1
morder,0,1
masticarlopor,0,1
rascó,0,1
él:,0,1
destreza,0,1
mental,0,1
mayor!,0,1
juntarse,0,1
hechura,0,1
mordidas,0,1
enrrollan,0,1
desarrollando,0,1
babybjorn,0,1
milagro,0,1
artículo:milagro,0,1
sometines,0,1
cansado,0,1
viento፦,0,1
enfrenta,0,1
pueblos,0,1
mongoles,0,1
equivoqué!,0,1
suda,0,1
calientecubierta,0,1
ventoso,0,1
frescababeros,0,1
suelo!!,0,1
lavo,0,2
veréuna,0,1
maxi,0,1
cosi,0,1
pegajosos,0,1
granel,0,1
planeado,0,1
amortiguación,0,1
desigual,0,1
diseño!,0,1
igualmente,0,1
acolchados,0,1
redondeado,0,1
regida,0,1
amolde,0,1
mamà,0,1
fabulosamente,0,1
sentidos,0,1
sospechosamente,0,1
lillebaby,0,2
orgánicos,0,2
contení,0,1
prontitud,0,2
certificados,0,1
gots,0,1
orgánica,0,2
textil,0,1
dirijo,0,1
lugar:,0,1
https://wwwamazoncom/s?marketplaceid=atvpdkikx0der&me=aysgjs3hj9hie&merchant=aysgjs3hj9hie,0,1
pidan,0,1
consultes,0,1
peso65kg,0,1
luna,0,1
rebaja,0,1
administrativos,0,1
generados,0,1
dela,0,1
rebajan,0,1
piensas,0,1
rebajarte,0,1
amamantando,0,1
cabestrillo,0,1
doloroso,0,1
kilos,0,2
pompas,0,2
verificamos,0,1
mismo?,0,1
bloqueó,0,1
averíguelo,0,1
enumera,0,1
declaración,0,1
de:,0,2
«utilice,0,1
portabebés,0,1
libras»,0,1
amamantar,0,1
cesárea,0,1
concha,0,1
tapé,0,1
adhesivalo,0,1
bientalvez,0,1
opcióndinero,0,1
asemeja,0,1
"agua""",0,1
trasladarlo,0,1
agarran,0,1
adaptar,0,1
orinen,0,1
salpicar,0,1
digamos,0,1
fail,0,1
perderse,0,1
"""bajandole""",0,1
ombligo,0,2
cambiadores,0,1
colisión,0,1
inseguro,0,2
nocivo,0,1
olido,0,2
apestaban,0,1
llenaron,0,1
¡definitivamente,0,1
haz,0,1
bebé!,0,1
aprovechan,0,1
sancione,0,1
compensar,0,1
desgasto,0,1
cobréañado,0,1
publicadas,0,3
carters,0,2
holgea,0,1
pre,0,1
pobrisima,0,1
carter's,0,2
baby,0,2
sarpullido,0,1
horma,0,2
malitos,0,1
adquiriéndolas,0,1
cocodrilo,0,1
barandal,0,1
cubría,0,1
buscábamos,0,1
convexa,0,1
amplitud,0,1
deforme,0,1
opacoobvio,0,1
subes,0,1
acomodandoloy,0,1
glúteos,0,1
5kg,0,1
lavarlas,0,1
beba,0,1
tora,0,1
deshecho,0,1
lastimosa,0,1
bebas,0,1
¡pésimo!,0,1
detestando,0,1
caminos,0,1
crítico;,0,1
sugirieron,0,1
biensin,0,1
despeinado,0,1
grumosopor,0,1
anticuada,0,1
hinchan,0,1
creando,0,2
silueta,0,1
favorecedora,0,2
rectangular,0,1
vecina,0,1
baggier?,0,1
publicación!,0,1
conserje,0,1
internacional,0,1
16€,0,1
ordena,0,1
esto?absolutamente,0,1
abrigo,0,5
chamarra,0,1
xl2,0,1
1:50mts,0,1
50kg,0,1
star,0,1
wars,0,1
hirió,0,1
calcetas,0,1
comenzará,0,1
unitalla,0,1
flats,0,1
esque,0,1
talon,0,1
nude,0,1
lavados,0,1
secados,0,1
¡he,0,1
acomodo,0,1
talón,0,3
comprador:,0,1
valor;,0,1
comercializando,0,1
diabéticos,0,1
hinchados,0,1
enfermedadaunque,0,1
diabetes,0,1
molestarme,0,1
valormuy,0,1
women's,0,1
812,0,1
preste,0,1
nadará,0,1
pandeo,0,1
zapatos!,0,1
taooo,0,1
apretadosmi,0,1
toqué,0,1
frotamiento,0,1
tirones,0,1
empezaré,0,1
precioso,0,1
impresionante!,0,1
fans,0,1
lularoe,0,2
¿sabes,0,1
texturizado,0,1
cassie?,0,1
piense,0,1
faldas,0,1
idénticas,0,1
llr,0,1
cassie,0,2
hermosos,0,1
cruzando,0,1
encontrarás,0,2
mbj,0,1
apestoso,0,1
slip,0,1
spanx,0,1
necesitarás,0,1
dispuestos,0,1
conformarse?,0,1
moviéndote,0,1
crédito!adjuntar,0,1
sómo,0,1
desnuda,0,1
amontona,0,1
estimo,0,1
ayuden,0,1
esen,0,1
lafoto,0,2
agrupando,0,1
captura,0,1
es!,0,1
transparencia,0,1
ideaen,0,1
capturar,0,1
$1,0,1
sólida,0,1
bodycon,0,1
valió,0,1
ceder,0,1
críticas!!!,0,1
«hace,0,1
trabajo»,0,1
encubrir,0,1
ch,0,1
amarrarla,0,1
'2,0,1
volantes,0,1
grosería,0,1
descritas,0,1
170mts,0,1
pantalon,0,1
capri,0,1
afelpado,0,1
jeans,0,3
darían,0,1
niños?,0,1
devolverá,0,1
venderlos,0,1
pantalones,0,30
vaqueros,0,1
adapté,0,1
novio,0,1
5'5,0,1
tobillos,0,1
1214,0,1
leggings,0,2
entregarlos,0,1
pardas,0,1
descripciónel,0,1
vinipiel,0,2
leggins,0,1
brillosos,0,1
aparentan,0,1
traves,0,1
motorista,0,1
muslo,0,1
scrunches,0,1
baggie,0,1
otrasel,0,1
supuer,0,1
delgadito,0,1
fruncido,0,1
2pack,0,1
gigantes,0,1
salidos,0,1
desproporcionados!,0,1
horror!!!,0,1
fetival,0,1
plateados,0,1
aburrida,0,1
vería,0,1
delante,0,2
fotográfica,0,1
gunmetal,0,1
aparenta,0,1
abdomen,0,2
impresos,0,1
hanes,0,4
«mismo,0,1
tamaño»,0,1
almacenes,0,1
locales,0,1
desglose,0,1
bikini,0,1
deshilacharon,0,1
recomiendan,0,1
sobrepeso,0,1
usosolo,0,1
sila,0,1
unificadapero,0,1
tanga,0,1
entregadome,0,1
reembolsaran,0,1
"""grande""",0,1
32b,0,1
34b,0,1
estorbos,0,1
demasido,0,1
sostenerse,0,1
erronea,0,1
piezaesto,0,1
publicidad:microfibra:,0,1
85%,0,1
poliamida,0,2
15%,0,1
elastano;encaje:,0,1
88%,0,1
12%,0,1
elastanolavar,0,1
manopaquete,0,1
diferenteselástico,0,1
sacé,0,1
devolviéndolo,0,1
pediría,0,1
tho,0,1
flacas,0,1
faltando,0,1
escote,0,1
imponible,0,1
bro,0,1
hella,0,1
pequeño/medio,0,1
«oh,0,1
bien»,0,1
cultivo,0,1
finna,0,1
hoco,0,1
puedo:,0,1
amarlo,0,1
132,0,1
ofertado,0,1
agaché,0,1
confeccionada,0,1
mezclilla,0,1
tablita,0,1
futura,0,1
163,0,1
61,0,1
92,0,1
mago,0,1
165,0,1
vaca,0,1
grande!?,0,1
cuidado:,0,1
pautas,0,1
desempacándolos,0,1
petite,0,2
falsas,0,1
xg;,0,1
holgado,0,3
adelantado,0,1
reembolsarían,0,1
pequeñoahora,0,1
reembolse,0,1
envíoel,0,1
skinner,0,1
yesno,0,6
distribuidor,0,1
yourfashionshow,0,1
feiligamo,0,1
haciéndose,0,1
horriblemente,0,1
desvanecieron,0,1
baste,0,1
carrito,0,1
planeé,0,1
groseramente,0,1
exageradas,0,1
alteraciones,0,1
representado,0,1
material!,0,1
¡deseo,0,1
encajen!,0,1
¡pedí,0,1
idiotas,0,1
muslo!,0,1
regresaron:,0,1
nome,0,1
reordenarlos,0,1
comprimir,0,1
carísimos,0,1
trasero!,0,1
expiro,0,1
risable,0,1
atuendo,0,1
encubrimiento,0,1
arrugan,0,1
«10,0,1
dárselas,0,1
pariente,0,1
sucederá,0,1
jpeg,0,1
elegantes,0,1
ajustándolo,0,1
constantemente*,0,1
actualización*,0,1
elástica,0,5
uhg,0,1
¡devuelva,0,1
mío!,0,1
blusas,0,1
«medición,0,1
corporal»?,0,1
busto,0,1
"42""",0,1
"42/2=21""",0,1
¡eso,0,1
significaría,0,1
xl!,0,1
ahogando,0,1
felizla,0,1
largasy,0,1
cortary,0,1
cortó,0,1
describe;,0,1
queríalos,0,1
marrones,0,2
amarilloslo,0,1
concretas,0,1
bodegas,0,1
¿como,0,1
ello?,0,1
desilacho,0,1
nuera,0,1
blusa,0,3
guardarlas,0,1
cuanta,0,1
repugnante,0,1
túnica,0,1
asquerosa,0,1
cuarentena,0,1
tirarla,0,1
ridículo!,0,1
«amazon»,0,1
abrigadora,0,1
antebrazo,0,1
estrene,0,1
deshilara,0,1
notara,0,1
calidadnosotros,0,1
cuidadosos,0,1
poliéster,0,3
elshort,0,1
polièster,0,1
correctacontras:,0,1
enormes!,0,1
"68""",0,1
larga!,0,1
querría,0,1
vellón,0,3
habitaciones,0,1
ceñido,0,1
deshizo,0,1
albaricoque,0,1
rubor,0,1
tactola,0,1
pantalonescalidad,0,1
rotael,0,1
short,0,2
frio,0,1
deliciosa!,0,1
pj,0,1
cheques,0,1
inferior!,0,1
nadando,0,2
halagador,0,2
prometió,0,1
basada,0,1
pantalonera,0,1
pettite,0,1
¨cintura¨,0,1
desproporcionada,0,2
holgada,0,1
fits,0,1
saldos,0,1
desilusiona,0,1
obstante,0,1
forzando,0,1
piña,0,1
3a,0,1
pants,0,2
calentitos,0,1
amplios,0,2
aflojaron,0,1
champion,0,1
borlitas,0,1
gigantesco,0,1
qr,0,2
«eh,0,1
error»,0,1
$1800,0,1
$0004,0,1
$5224,0,1
fotos!,0,1
sobredimensionados,0,1
envuelven,0,1
eternidad,0,1
de%25,0,1
empapé,0,1
empapas,0,1
estacionamiento,0,1
aguamuy,0,1
aprendido,0,1
tramposo,0,1
jacket,0,1
firma,0,1
contraste,0,1
columbia,0,1
omni,0,1
heat,0,1
cazadora,0,2
curvada,0,1
'3,0,1
promediado,0,1
170m,0,1
80kg,0,1
chico!!,0,1
erroneas!!!,0,1
devolucion;,0,1
abultados,0,1
gloria,0,1
vanderbilt,0,1
encantarían,0,1
«desgaste»,0,1
dobladillos,0,1
desvanecimiento,0,1
gv,0,1
midrise,0,1
tergiversado,0,1
atlético,0,1
moly,0,1
chalecos,0,1
muslo/trasero,0,1
tbh,0,1
polainas,0,1
bragas,0,1
marino,0,1
turquesa,0,1
uso!,0,1
ponérselas,0,1
pirs,0,1
tamaño;,0,1
devolverlos:,0,2
oriente,0,1
compra:,0,1
leopardo,0,2
chafisima,0,1
presentada,0,1
bastilla!!,0,1
cordon,0,1
estes,0,1
comprarle,0,1
boxy,0,1
fuerte!,0,1
'dada,0,1
gris',0,1
52%,0,1
torera,0,1
desproporcionado,0,1
torso,0,1
regalola,0,1
abolsa,0,1
corrió,0,1
mándala,0,1
molesto!!!,0,1
específicar,0,1
varian,0,1
mandarán,0,1
elijan,0,1
:/,0,1
chafisimatodo,0,1
imitaciónes,0,1
pagues,0,1
fotola,0,1
bordados,0,1
calidadpara,0,1
cover,0,1
trasparencia,0,1
rebotado,0,1
humearlo,0,1
coukd,0,1
antiarrugas,0,1
cuadrado,0,1
borlas,0,1
experiencia!!!,0,1
intercambiarlo,0,1
rayón,0,1
elige,0,1
descocido,0,1
enviada,0,1
fotografíalo,0,1
suétercito,0,1
blazer,0,3
esperabano,0,1
imo,0,1
chaqueta,0,1
chaqueta;,0,1
destaca,0,1
«chaqueta»,0,1
olive,0,1
army,0,1
plateadas,0,1
cerraráa,0,1
descuidadas,0,1
lugaresel,0,1
embargo!,0,1
desalineadas,0,1
sastre,0,1
arregle,0,1
desarruga,0,1
satiny,0,1
poliéster;,0,1
acercarte,0,1
dona,0,1
whaaaat?,0,1
regalaré?,0,1
donarlo,0,1
ganaban,0,1
procediendo,0,1
125%,0,1
brazo!,0,1
xxl,0,1
robados,0,1
ropas,0,1
costura/acabado,0,1
prepárese,0,1
arreglo;,0,1
gorda!,0,1
comerciante,0,1
lección,0,1
promovida,0,1
amazon;,0,1
aprobaron,0,1
vestido;,0,1
baggy,0,1
fosa,0,1
abreviar,0,1
aireado,0,1
lastimas,0,1
apretándote,0,1
vendo,0,1
clienta,0,1
85/9,0,1
durísima,0,1
amoldarse,0,1
alpargata,0,1
esparto,0,1
españa,0,1
francia,0,1
italia,0,1
décadas,0,1
mediante,0,1
conserva,0,1
deseablesahora,0,1
meterse,0,1
ganador?,0,1
insertos?,0,1
desbaratarse,0,1
yute,0,1
abominación,0,1
'v',0,1
cordel?,0,1
dólarespodrían,0,1
$75,0,1
sudorosos,0,1
pantuflas,0,1
apestan,0,1
245,0,1
justomolesto,0,1
"cuenta""",0,1
maravillosos,0,1
pantorrillas,0,1
tred,0,1
rascado,0,1
eviscerado,0,1
flexi,0,1
plantillas,0,1
optó,0,1
alpha,0,2
industries,0,2
propper,0,1
tallado,0,1
wishcom,0,1
superarme,0,1
venderme,0,1
arreglaran,0,1
guardado,0,1
new,0,1
balances,0,1
apesta!,0,1
tenni,0,1
fronteriza,0,1
grissólo,0,1
quedarmelo,0,1
combinaciónentiendo,0,1
pediste,0,1
cambiarlos,0,1
absorberlo,0,1
convenía,0,1
regalando,0,1
papá,0,1
querida!!!,0,1
transpirabilidad,0,1
fúngica,0,1
vigurosamente,0,1
fascitis,0,1
aplicaban,0,1
irrumpir,0,1
ampollas,0,3
miserables,0,1
irrompen,0,1
moleskin,0,1
calzones,0,1
dolorosas,0,2
clark,0,1
arrepentirme,0,1
causan,0,1
decolorado,0,1
molestes!,0,1
pelando,0,1
transpirables,0,1
sudan,0,1
¡invierta,0,1
lugar!,0,1
extrañar,0,1
consuelo,0,1
edelman,0,1
flexibilidad,0,1
angosto,0,1
9w,0,1
elvendedor,0,1
guía!!,0,1
vendida,0,1
guatemala,0,1
expectativas!!!,0,1
dearfoams,0,1
talones,0,1
pantunflas,0,2
requeria,0,1
hincapié,0,1
compre!,0,1
esteticamente,0,1
comoda,0,1
carton,0,1
marteial,0,1
regalarlo,0,1
ladoestoy,0,1
coserlo,0,1
son/eran,0,1
'espuma,0,1
memoria',0,1
delicia,0,1
rica,0,1
hunden,0,1
escapar,0,1
prisa,0,1
chándal,0,2
colgantes,0,1
lisos,0,1
“allí”,0,1
plazocómprate,0,1
permitirlo,0,1
encogieron,0,1
"6'3""",0,1
imaginaba,0,1
zapatería,0,1
crocs,0,1
reembolsando,0,1
gratuita?graciasss,0,1
buena,1,380
relación,1,52
calidad,1,463
precio,1,302
plástico,1,78
parece,1,86
frágil,1,8
pero,1,987
tiene,1,298
buen,1,340
agarre,1,16
ningún,1,30
problema,1,96
de,1,5040
medición,1,5
la,1,3041
verdad,1,62
muy,1,1594
producto,1,488
pobre,1,1
r2d2,1,2
¿qué,1,7
hiciste,1,2
para,1,2000
merecer,1,2
esto?sé,1,1
que,1,3637
economía,1,1
ha,1,154
sido,1,43
dura,1,27
y,1,3840
el,1,2708
reciclaje,1,1
laboral,1,1
es,1,2211
rabia,1,1
tomar,1,22
a,1,1591
un,1,1602
noble,1,1
guerrero,1,1
convertirlo,1,2
en,1,2181
una,1,952
aspiradora?,1,1
eso,1,142
poco,1,333
demasiadola,1,1
dirtdevil,1,1
nd40100,1,1
combinación,1,9
dos,1,133
máquinas,1,4
tamaño,1,216
propietario,1,2
diseñadas,1,3
uso,1,172
ligero,1,40
ambos,1,14
funcionan,1,30
bien,1,742
dentro,1,46
sus,1,101
límites,1,1
ninguno,1,8
apropiado,1,4
aplicaciones,1,10
comerciales,1,5
o,1,353
servicio,1,29
pesado,1,17
mayoría,1,26
gente,1,19
sin,1,347
embargo,1,86
no,1,1636
necesita,1,29
las,1,858
más,1,637
grandes,1,73
perfecta,1,30
lavar,1,28
coches,1,4
limpiar,1,54
cubierta,1,16
del,1,455
patio,1,14
trasero,1,11
quitar,1,21
tierra,1,5
entrada,1,14
hormigón,1,2
lateral,1,6
tengo,1,175
shopvac,1,2
mucho,1,367
grande,1,168
como,1,510
colector,1,1
polvo,1,18
mi,1,874
sierra,1,15
ingletadora,1,1
hitachi,1,1
esta,1,348
demasiado,1,70
pequeña,1,79
ese,1,33
tipo,1,54
aplicaciónel,1,1
lado,1,52
lavadora,1,12
presión,1,22
combo,1,3
comparable,1,3
otras,1,58
unidades,1,3
rango,1,9
$100$200,1,1
saca,1,7
tanta,1,9
agua,1,121
chorro,1,3
obstrucciones,1,1
sólo,1,85
par,1,48
milímetros,1,3
diámetro,1,5
cuando,1,198
sale,1,17
manguera,1,16
punta,1,14
boquilla,1,4
está,1,268
retorcida,1,1
placas,1,2
metal,1,22
impactan,1,1
los,1,1106
lados,1,19
convirtiéndolo,1,1
redondo,1,2
forma,1,62
ventilador,1,19
sistema,1,15
también,1,153
incluye,1,14
cepillo,1,18
giratorio,1,4
su,1,376
donde,1,59
se,1,1447
ayuda,1,59
eliminar,1,5
suciedad,1,6
superficieel,1,1
fin,1,11
semana,1,27
pasado,1,16
usé,1,27
auto,1,14
habíamos,1,3
estado,1,68
fuera,1,84
durante,1,72
tres,1,29
semanas,1,26
era,1,134
realmente,1,104
groaty,1,1
levantó,1,1
toda,1,27
suelta,1,7
lo,1,1384
suficientemente,1,37
poderoso,1,3
superficial,1,1
algunos,1,54
excrementos,1,1
pájaros,1,2
secos,1,2
coche,1,31
estaba,1,87
brillante,1,23
limpio,1,6
después,1,107
cambié,1,3
al,1,471
añadí,1,3
jabón,1,4
lavado,1,9
mezcla,1,6
tambiénusé,1,1
liquen,1,1
otra,1,61
basura,1,10
nuestra,1,26
superficialmente,1,1
limpia,1,10
cosas,1,82
crecían,1,1
poros,1,1
necesitó,1,1
energía,1,14
superficie,1,8
dado,1,16
jet,1,1
limpió,1,4
alrededor,1,32
raya,1,3
1/2,1,8
«y,1,1
habría,1,10
tomado,1,3
eternidad,1,1
hacer,1,126
todo,1,246
camino,1,10
me,1,1011
detuve,1,1
jugué,1,1
juego,1,78
tictactoe,1,1
lugar,1,72
voy,1,26
estar,1,55
serios,1,1
problemas,1,60
esposa,1,17
notela,1,1
aspiradora,1,10
igual,1,54
trabajos,1,16
pequeños,1,56
perfecto,1,181
interior,1,31
domésticos,1,1
estoy,1,145
seguro,1,56
funcionaría,1,5
habitación,1,20
niños,1,89
normalmente,1,22
trabajo,1,42
completo,1,21
realidad,1,30
bromeando,1,1
ahí,1,23
herramientas,1,27
permitirían,1,1
entrar,1,12
esquinas,1,9
debajo,1,24
vacío,1,17
normal,1,29
va,1,50
ir,1,26
puede,1,159
caber,1,6
tanto,1,82
conexión,1,5
aspiración,1,1
ventilación,1,4
si,1,483
puedes,1,64
sacarlo,1,6
esquina,1,8
probablemente,1,21
puedas,1,4
soplarlo,1,1
recuerda,1,5
usar,1,145
algo,1,123
proteger,1,5
tus,1,26
ojos,1,12
cualquier,1,73
momento,1,52
estés,1,4
soplando,1,1
cosascomo,1,1
mencioné,1,1
título,1,5
fama,1,1
star,1,2
wars,1,1
monta,1,2
plataforma,1,1
parte,1,126
superior,1,34
accesorios,1,19
aspirador,1,2
ajustan,1,17
soporte,1,14
fácil,1,249
almacenamiento,1,15
contodo,1,1
gusta,1,111
tener,1,119
conducción,1,1
hace,1,144
sea,1,82
propietarios,1,1
¡recomendado!,1,2
excelente,1,360
vuelto,1,2
mis,1,224
prendas,1,4
favoritas,1,9
tela,1,74
deslava,1,1
estas,1,78
luces,1,20
uv,1,4
son,1,566
geniales,1,8
sabes,1,8
cómo,1,55
usarlas,1,4
¡nunca,1,2
pongas,1,3
estos,1,158
mismo,1,71
espacio,1,49
tu,1,93
stock,1,4
matará!,1,1
bulbos,1,1
sumideros,1,1
zona,1,9
encuentran,1,4
peces,1,20
600,1,3
galones,1,6
3,1,91
ellos,1,72
están,1,136
detrás,1,9
pared,1,27
3d,1,2
vista,1,16
tanque,1,16
africano,1,1
135,1,2
sumidero,1,1
64,1,3
desbordamiento,1,1
cerradotengo,1,1
decirte,1,4
le,1,391
da,1,37
tiempo,1,254
acaba,1,8
rápido,1,83
gran,1,171
bloom,1,1
bacteriana,1,1
instalación,1,17
trasplante,1,1
220,1,2
tan,1,140
lechosa,1,1
aterrador,1,1
correr,1,22
aproximadamente,1,19
36,1,3
horas,1,32
ya,1,366
de%100,1,1
mejor,1,202
uvs,1,1
deben,1,12
ser,1,151
utilizados,1,3
según,1,8
necesario,1,25
tal,1,57
vez,1,141
ciclo,1,2
cada,1,106
días,1,71
etc,1,23
bombillas,1,19
han,1,59
durado,1,2
año,1,23
con,1,1190
este,1,374
horario,1,2
matar,1,3
verdes,1,1
definitivamente,1,51
vale,1,46
pena,1,58
simplemente,1,34
exponga,1,1
directamente,1,16
hacia,1,25
luz,1,59
esto,1,210
mib,1,1
quieres,1,29
miren,1,1
cosa,1,45
llamativa,1,1
bonito,1,83
estampado,1,7
perfectamente,1,75
legging!!,1,1
empaque,1,30
elegante,1,13
pinturas,1,1
colores,1,72
pastel,1,5
intensos,1,1
fijan,1,1
papel,1,19
acuarela,1,2
¡soy,1,2
fan,1,12
arteza!,1,1
encantan,1,31
todos,1,98
materiales,1,52
alta,1,26
razonable,1,8
encanta,1,117
función,1,40
táctil,1,3
genial,1,52
ajustes,1,3
ajustables,1,2
pulverizador,1,1
característica,1,4
maravillosa,1,6
extraer,1,1
creo,1,98
calor,1,29
frío,1,19
revés,1,3
he,1,211
usado,1,43
grifo,1,2
limpieza,1,20
rocio,1,1
doy,1,21
frote,1,2
mit,1,1
microfibra,1,1
enjuague,1,3
incluso,1,75
sucio,1,4
limpiarlosolo,1,1
ten,1,5
cuidado,1,42
lanzamientos,1,2
,1,33
cople,1,1
veces,1,60
dejado,1,1
caer,1,5
botella,1,12
por,1,744
error,1,10
intentar,1,1
desconectar,1,2
spray,1,5
jetwash,1,1
e,1,40
leído,1,6
muchos,1,43
comentarios,1,20
diciendo,1,1
éste,1,15
rompe,1,6
baja,1,9
calidad/precio,1,2
opción,1,62
recomiendo,1,148
ampliamente,1,26
respecto,1,10
critica,1,1
pregunto:,1,1
hacen,1,22
aquí?,1,1
deberían,1,9
comprando,1,16
"""cottonelle",1,1
white,1,1
"tea""",1,1
venden,1,12
costco,1,1
dejará,1,1
completamente,1,19
satisfechos,1,3
obvio,1,6
costo,1,32
hasta,1,134
5,1,73
mayor,1,29
ésta,1,4
publicación,1,11
presentación,1,21
32,1,3
rollos,1,5
encanto,1,32
porque,1,215
super,1,102
comodo,1,5
calientito,1,5
necesito,1,18
temperaturas,1,13
bajas,1,4
satisfecha,1,6
compra,1,107
así,1,233
tercera,1,5
bomba,1,34
amazon,1,61
últimas,1,2
2,1,85
ellas,1,12
di,1,18
amigos,1,13
familiares,1,5
rendimiento,1,3
general,1,61
sorprende,1,2
duración,1,8
batería,1,26
instrucciones,1,32
compatible,1,4
barriles,1,2
particular,1,4
usarlo,1,36
menos,1,84
20,1,17
sola,1,18
carga,1,17
conseguir?,1,1
gustaría,1,9
sugerir,1,2
llegaron,1,42
perfectas,1,20
condiciones,1,36
saben,1,7
confirmo,1,2
picosas,1,1
tolerantes,1,1
chile,1,1
sufren,1,1
gastritis,1,1
les,1,111
compren,1,4
antes,1,113
esperado,1,26
agradaron,1,1
conversiones,1,1
pulgadas,1,11
atrás,1,14
lectura,1,14
ven,1,43
padreslo,1,1
"""negativo"":",1,1
rígidas,1,2
pueden,1,58
flexionar,1,1
lleva,1,14
puedan,1,6
pandear,1,1
sobretodo,1,5
30,1,13
cm,1,13
quedan,1,29
manchas,1,12
dedos,1,14
regla,1,5
nada,1,76
trapo,1,2
solucionenlo,1,1
positivo:,1,2
económicas,1,2
vienen,1,41
diferentes,1,44
tamaños,1,17
15,1,18
traen,1,6
bolsa,1,86
guardarlas,1,4
color,1,101
negro,1,20
funda,1,12
plástica,1,3
entonces,1,28
protegen,1,3
colgar,1,4
evitando,1,2
tengas,1,10
voltear,1,1
cambiar,1,23
artículo,1,33
quería,1,41
uno,1,120
obscuro,1,1
mostrara,1,1
unos,1,77
blancos,1,11
gris,1,14
iba,1,2
ayudarme,1,2
vieran,1,1
sucios,1,6
cocina,1,16
absorción,1,5
pides,1,2
transformado,1,1
recinto,1,1
cangrejo,1,2
ermitaño,1,2
aspecto,1,13
ella,1,78
compré,1,141
lámpara,1,5
adicional,1,8
misma,1,30
decepcionadamente,1,1
pestillos,1,5
funcionó,1,32
poseerlo,1,1
contrario,1,13
¡me,1,16
prensas!,1,1
sellos,1,8
fáciles,1,29
descubres,1,1
¡he,1,2
capaz,1,14
hermosos,1,11
pasteles,1,3
bombas,1,3
baño,1,22
él!,1,3
gracias,1,51
floriston,1,1
soap,1,1
company!,1,1
controlar,1,8
humedad,1,7
bajarla,1,1
aunque,1,111
parezca,1,5
hay,1,152
sufiente,1,1
detiene,1,1
justo,1,60
buscaba,1,10
hijo,1,81
ver,1,81
mickey,1,1
tenemos,1,20
poner,1,66
cuna,1,11
viaje,1,23
estamos,1,14
llevar,1,31
guardería,1,2
quejando,1,1
siesta,1,6
suave,1,79
ahora,1,109
bastante,1,204
duradero,1,9
últimos,1,7
meses,1,74
pesar,1,35
múltiples,1,4
lavados,1,1
almohada,1,3
dormirías,1,1
ideal,1,53
mantener,1,29
cabeza,1,19
acolchada,1,2
alejada,1,1
suelo,1,9
duro,1,21
correa,1,31
transporte,1,6
etiqueta,1,9
nombre,1,11
adicionessólo,1,1
pocos,1,8
harían,1,3
vi,1,12
algunas,1,39
críticas,1,9
negativas,1,2
sobre,1,88
delgada,1,18
alfombra,1,12
esté,1,21
destinada,1,1
usada,1,3
