,review,stars
0,"Excelente calidad, la correa es muy bonita y hace juego con el collar de la misma marca que es hermoso. Se puede grabar el nombre de tu perro y el teléfono, la calidad del grabado es buena. La he usado ya un tiempo y su durabilidad me parece buena. Buena opción de correa para perro, con el largo adecuado y muy resistente. Si te pareció útil mi reseña dale like para saber si sirve que publique más reseñas",5
0,"Compré el collar para mi perrito de la misma marca y me encantó, así que decidí comprar la correa para tener ambos. La correa es genial, el largo es muy bueno para que mi perrito pueda explorar y el material es de gran calidad.",5
0,"Hermoso producto y de una calidad preciosa. El grabado queda hermoso en el collar, el color turquesa es divino y todo se parece a las fotos que colocan. De verdad es un producto super bien hecho y se ve hermoso en mi perrito. De mis mejores compras en amazon por siempre.",5
0,La calidad es sorprendente y tiene mucho detalle. El nombre que le estamparon quedó perfecto. Me encantó el producto en todo sentido. Llegó antes de lo esperado.,5
0,"Excelente calidad del producto, huele a puro cuero y el grabado del nombre y número se ve claro y no se puede borrar ya que esta prensado",5
0,"Excelente calidad, pensé que me arrepentiría de mi compra y no fue así, me encantó, es larga y se ve claro el número de teléfono",5
0,"La medida es recomendable, me llego en menos tiempo del que indicaba y todo en buenas conidiciones",5
0,"Me encantó la medida de la correa, la posibilidad de personalizarla con el nombre de la mascota y el broche de cierre que me parece más seguro que los convencionales.",5
0,"El trabajo está muy bien realizado, bastante accesibles si al momento quieres un cambio en mi caso fue cambio de talla del collar y le queda excelente a mi perrita .",5
0,"Muy buena calidad, es más delgada de lo que esperaba pero para mi perro raza ch funciona bien. El color turquesa es muy bonito y los acabados son de muy buena calidad. El grabado también es de muy buena calidad.",5
0,"Excelente producto, a los animales les encanta, MUY basto, se paga solo, su costo es ridiculo, si lo comparamos con las bolsas que venden en las tiendas de mascotas.Llega muy bien empacado ademas.Super satisfecho con la compra",5
0,"Le gustó mucho a mi conejo y para personas que en su ciudad no encuentre nada de heno, es una opción muy viable y buena! Me encanto :)!",5
0,"El heno viene con mucha palo duro, pensé que venía más parecido como los henos que compro en las tiendas para mascota, pero nada que ver. Lo tienen que elegir bien para dárselo a su mascota.",3
0,"Buen producto, llegó muy bien y a mis conejos les encanta este heno de alfalfa.",5
0,Excelente! Llego muy rápido y perfectamente bien empacado,5
0,Excelente Producto fresco y bien empacado,5
0,Súper buen servicio! Llego antes de lo esperado! Mis cuyas están felices!!,5
0,Llego mucho antes del tiempo especificado Y de buena calidad mis cuyos les gusto...,5
0,"Excelente producto, mi cuyo se los agradece.",5
0,"Es realmente grande, a mi conejito le ha durado mucho. También puedo decir que lo come con gusto. Sin duda volveré a comprar.",5
0,"Llego antes de lo esperado. Lo cual fue excelente. Me sorprendió mucho la calidad del heno y lo fresco y verde que esta. Es perfecto. Estuve buscando heno por todos lados y nada. Y al fin lo encontré, heno de esta calidad es muy difícil de hallar. Por ello 100% sere cliente frecuente.A mis conejitos les encantó.",5
0,"Es la segunda vez que le compro este producto al vendedor y en verdad es la favorita de mis cuyos! La vez pasada la compre en enero y hasta estos dias en agosto se me termino, tomando en cuenta que el primero de mis cuyos lo tuve en enero y el segundo en mayo aproximadamente, por lo que considero que rinde bastante y nunca se hizo fea o perdio demasiada frescura.",5
0,"Llega muy bien empacado pero necesitas tener dónde guardarlo. Yo lo empaqué de nuevo y me ha durado mucho. Gran relación calidad-precio, a mi conejito le encanta.",5
0,"Llegó mucho antes de lo programado, en perfecto estado, el heno está muy fresco y el empaque en que llegó me permite guardarla y que se mantenga fresca por mas tiempo, mis conejos son muy felices y yo también al no tener que estar comprando continuamente y mucho más caro este producto en tiendas especializadas",5
0,"Excelente producto, muy bien en precio calidad, lo más importante que a los gorditos les gustó mucho",5
0,"Excelente embalaje, llego a tiempo y el producto es de muy buena calidad!!Recomendado.",5
0,"Muy buen heno, le gusta mucho a mi conejo, bastante bien el precio👍🏽",5
0,A mi coneja le gustó mucho :),5
0,"es un lindo producto. muy buena idea y está bien hecho. a la mejor sería más resistente un poquito más grueso, pero supongo no podrían bordarlo. me gustó mucho!",5
0,"El collar en si cumple con la función de ser identificador. Pero el grueso tanto de la tela del collar como la calidad de la misma dista mucho de ser un collar duradero.Definitivamente no es para sujetar la correa de paseo en ella.Creo que con un poco más de calidad, sus collares estarían dignos del precio.Gracias por el detalle de la personalización y su carta.",2
0,"Solo sirve como identificador no como correaAunque si lo especifica el vendedor , siempre pensé en un collar para ambas funciones , pero el arillo donde se pone la correa no resiste el paseo de mi perra que a veces jalaAunque me ofrecieron la devolución me lo quede para uso de identificador",2
0,"Hola, acabo de recibir los dos collares personalizados para mis perror Luka y Nash, la verdad quiero agradecerles el detalle, la nota que incluyen explicando quienes y por qué hacen con tanto cariño sus productos... me encanto. Además el producto superó mi expectativa, por que por el precio pensé que iban a ser de menor calidad, y para mi sorpresa al contrario. Inclusive hubiera pagado el doble con base a lo que recibí y la historia detrás !No soy muy fan a redes sociales, es más rara vez contesto mensajes x estar al tope de chamba (afortunadamente), pero me gusta reconocer cuando un mexicano (o varios en su caso) le ponen tanto empeño y cariño a lo que hacen, en mi experiencia como empresario de más de 35 años, estoy seguro que les irá muy bien ! Se lo merecen.Gracias !",5
0,"Encargué tres y puedo decir que me encantaron, el bordado quedó muy bien definidoNo recomiendo El collar para usar con correa, este es solo para identificador",5
0,Esta muy lindo 😊 y llego mas rapido de lo que esperaba! No creo que aguante para pasear a mi perrita porque es muy grande pero solo lo quiero para que no se pierda,5
0,"Es una maravilla! La calidad del bordado es excelente y la presentación del producto está muy bien pensada. Obviamente no es un collar de paseo (algunos compradores no entendieron esa parte), pero es un accesorio único y que no se pierde fácilmente como las placas de identificación. No puedo recomendarlo suficiente",5
0,"Súper recomendable. Muy bonitos colores. Le quedó perfecta a mi mascota. Le pones tu teléfono. Si se llega a caer la placa de tu perrito, este collar es una maravilla.",5
0,"Pedí un collar para un perro chihuahueño ""grande"" que toda su vida ha odiado traer plaquita colgada. Me gustó porque es el primero que no le pesa ni le incomoda, y si por algo se perdiera, está muy bien identificado. Se ve suficientemente resistente. La talla más chica le quedó perfecto.",5
0,"Poco resistente, se rompió el broche conector durante la primera semana de uso en el paseo con correa.",4
0,Llegaron rápido. La calidad del producto es buena y además son muy prácticos ya que te evitas el tener que reemplazar placas de identificación cada que se les pierden a tus perros.,5
0,Está súper bonito y práctico! :)A muchas personas les ah gustado y además me da una sensación de alivio que no le haya tenido que poner una “campanita”(id metálico) y que le estuviera sonando todo el día jejeY muchas gracias a las mega emprendedoras que están detrás de este collarcito!,5
0,"Excelente servicio, el producto es tal y como se promociona, ampliamente recomendado.",5
0,Muy bonito el diseño y llego en tiempo,5
0,Es bastante buena y mi perro no le molestó,5
0,Muy buen collar identificador. Es el segundo que compro. Llegó muy rápido.,5
0,"Los collares están bien, pero el color no es como en las fotos y el servicio fue terrible.El bordado no lo respetaron como lo pedí, ni el color del moño.Además el tiempo de entrega no se respetó. Llegó casi una semana después.",1
0,"Le quedó muy bien a mi gato adulto, se ve resistente y me gustó mucho el broche.",5
0,Me agrado mucho el estampado y lo cómodo que es para mi gatito a pesar de que es pequeño aún se pudo ajustar para que le quedara muy bien puesto que a veces quedan apretados o incómodos. Lo único que no me agrado tanto es que el precio iba subiendo dependiendo de envío y etc.. por ser un vendedor externo.,5
0,"Desde el material a los acabados es una excelente compra, mi felino super cómodo y practicamente ni se da cuenta del collar, los datos grabados son perfectos.",5
0,"Este collar está hermoso, además de ser mucho más resietente de lo que puede aparentar. La calidad y atención al cliente por parte de los fabricantes es fenomenal. Sin duda compraré más de ellos apenas haya nuevos modelos.",5
0,"Me gustan muchos los diseños de Kitachunos, son super bonitos y aparte me encanta que si se atoran en algo, se abren para liberar al gato.",5
0,"Me encantaron, compré dos, muy buena calidad, súper lindos, muy cómodos y no se zafan, los adore y mis michis también. Y muy originales.",5
0,"El collar es bonito y cómodo para mi gata, pero nada duradero. Mi gata es muy tranquila y a las 2 semanas de recibir elncollarn ya se zafa fácilmente de su cuello. No vale la pena esperar tanto tiempo por algo que sale lo mismo a 100 pesos en otros lugares.",2
0,"Está súper lindo y se ve bastante resistente, aún es pronto para hablar de durabilidad porque tiene 3 días con él, pero de que está lindo, está lindo 😻",5
0,"Esta muy bonito lastima que a mi gata no le duró ni una día, se rascaba para quitárselo y muy fácil de abrio. Se lo puse varias veces pero siempre se lo quitó.",5
0,Mi gatita se lo quita a veces pero prefiero a qué se quede atorada y se ahorquenMuy lindo,5
0,"¡Está hermoso!Excelente atención, llegó rapidísimo. La calidad de la hechura es de primera; efectivamente, hecho con amor.",5
0,"Está muy padre, se ve muy bien y los materiales son de calidad. La plaquita que trae hace el ruido suficiente para saber donde está mi gato y no tener que ponerle cascabel. Muy recomendados!",5
0,Nos encantaron los diseños (que son muy originales y diferentes a los que habíamos visto en tiendas de mascotas) y compramos dos collares diferentes para nuestros gatitos. Se sienten de muy buena calidad y tamaño. ¡Muy recomendados!,5
0,"El collar esta muy bien hecho, no irrita la piel y los gatos se ven bien.",4
0,"El material es resistente y no se afloja cuando mi gatita se rasca, a diferencia de otros. El broche parece funcionar bastante bien, y la opción de bordar los datos es una maravilla. ¡Lo recomiendo!",5
0,Hermoso,5
0,Me encantó!,5
0,"El diseño es muy lindo y original a comparación de los que encuentras en el supermercado aunque es un poco duro entonces no sé si sea del todo cómodo para mis mascotas, ya están acostumbradas a utilizar collar por lo que no intentaron siquiera quitárselo, hasta el momento todo muy bien, lo único que sí me desconcertó es que me habían dicho que al indicarles que si alguno era para perro, el broche era distinto y me mandaron los dos iguales para gato, aunque en realidad no hubo problema ya que se le pudo colocar a mi perrita.",5
0,"Es buena calidad. Me gusta mucho que hecho a mano y que por su material quida el medioambiente. Mi gatita desde primer momento le encanta para rascar, dormir...La entrega también fue excelente. El paquete incluyó un regalito que me gusta mucho una carta que también en este mundo digital.Todo es muy recomendable!",5
0,"¡Está genial! A mi gato le encantó!!! El tamaño es perfecto, el diseño es muy bonito, se ve que es buen material y mi gato lo adora!!! Hasta se duerme en él.Les recomiendo que lo compren!",5
0,"Está muy bonito y la calidad es superior a lo que esperaba, lo recomiendo mucho! Además muy buen seguimiento post-venta.",5
0,Igual q la foto mi gatita lo ama,5
0,"El artículo es bonito, pero a mi gata no le gusto, no lo ha usado desde que llego.",5
0,"Muy resistente, de muy buena calidad",5
0," Es de muy buena calidad y resistente, en cuanto lo saqué de la caja mi gatita se acercó a rascarlo",5
0,De lo.mejor ni gatito lo ama,5
0,Buen producto,5
0,"Fue complicado medir el cuello del gato antes, porque mi gato fue rescatado y es algo nervioso, me hubiera gustado que fuera un poco mas ajustable pero en general me gustó porque así no va arrastrando la placa que suena y le estorba cuando se baña. Creo se podía mejorar un poco el borche porque es algo comlicado para gatos nerviosos y se desesperan si batallas al ponerlo.Hay que considerar que como menciona el anuncio habrá desgaste al rascarse, pero es imposible que no lo haya, sin importar el material.En general se me hace una muy buena opción pare evitar las placas que luego son mas para perros y les suelen quedar grandes o que arrastran cuando se meten debajo de muebles o por túneles para gatos como es el caso del mio.",5
