review,stars
"Bastante útil, estético y práctico aunque sus materiales no son de la mejor calidad. Me costó trabajo meter la torre en la base y creí que se rompería por su fragilidad pero no fue así. El precio fue bueno.",3
No sella bien para proteger el telefono de la humedad externa - NO intenten sumergir el telefono con esta funda. No lo aisla del agua. La pantalla tactil de un Samsung y de un iPhone X no funcionaron adecudamente con la funda.,3
"El cable transmite correctamente para el modelo PSP 2000, pero no funciona para el modelo 1000 o 3000 como esta anunciado.",3
"Tengo un psp 2000 y si desplega el menu principal, solo que al querer poner el juego del UMD marca un error y no inicia el juego.",3
"Lo bueno es que funcionará con una batería oficial Sony PSP.La mala noticia es que no funciona con baterías PSP de terceros.El lado realmente feo, es que Sony dejó de fabricar sus propias baterías para PSP hace siglos, y el precio exhorbitante de una batería oficial frente a una batería de terceros más fácilmente disponible significa que encontrará cada vez menos uso para esto si usted es un jugador consciente de presupuesto, o no tiene una gran cantidad de Sony genuino baterías.",3
"Me gusto pero venía roto parte de atrás, es cómodo todo lo demás está bien pero si me molesta que viniera una línea rota atrás como si le hubieran dado un navajazo",3
"La silla es muy bonita y muy cómoda. Y el precio me pareció bien, el problema es que el descanzabrazos derecho uno de sus 2 puntos de sujeción a la silla está barrido por lo que queda flojo ese descanzabrazos y “bailotea”. El tornillo que la sujeta no aprieta gira indefinidamente.",3
"Sólo lo empacan en una bolsita, el producto llegó sumamente maltratado.",3
"LLEVO 14 DÍAS Y EL JOSTICK SE DESCOMPUSO TANTO ASÍ QUE HACE CORTO CON EL CONTROL PRINCIPAL, TUVE QUE UTILIZAR EL JOSTICK QUE YO TENIA ORIGINALMENTE PARA QUE PUEDA SEGUIR JUGANDO Y EL COSTO DEL PRODUCTO NO ES NADA BARATO, ASI QUE YO RECOMENDARÍA QUE TE COMPRES UN PRODUCTO CERTIFICADO POR NINTENDO SI NO QUIERES DESPERDICIAR TU DINERO O DE LO CONTRARIO A TENERTE DE TENER ESTE TIPO DE PROBLEMA... TRATARÉ DE HACER UNA DEVOLUCIÓN DE PRODUCTO.",3
"Lo probé con wario ware smooth moves para detectar todos los sensores pero no me convencía el apuntadoEntre al canal fotos y empecé a dibujar con el lápiz mas pequeño y fue cuando me di cuenta que daba pequeños saltos de lugar haciendo que la línea no fuera continua, los botones se sienten bien pero el apuntado es una de las partes mas importantes del control de wiiNo probé el motion plusLos botones se sienten bien así que supongo que vale para dejárselo a tu hermano pequeño pero en mi caso pedí la devolución",3
Después de un mes simplemente se apagó,3
"Cumple con lo que dice. Sin embargo no menciona que el reloj debe a estar a no más de 10 cm del celular , si no se desvincula, así mismo no se vincula tan facil.",3
Dice que no requiere energía para funcionar pero si no lo conectas por medio de USB no manda imagen,3
"son juegos clásicos que en efecto no deben faltar, pero para lo que contiene el precio se me hizo excesivo, creo que conviene mejor descargarlos.",3
"Es bueno si gustan usarlo en una televisión viejita pero tengan en cuenta que tiene un problema grave con el sonido, hace clip como si estuviera pasándose y suena crackeante, es mejor el de marca HYPERKIN!!!! ESE ES 100% RECOMENDABLE para Streaming????",3
"Por alguna razón después de solo 2 meses de uso los leds infrarrojos se deñaron, lo lleve a reparación con un técnico electrónico y los cambió todos sin problemas. En cuanto al Bluetooth funciona de maravilla con los controles del wii.",3
"El producto es dificil de usar o llenar de agua. No viene con embudo por lo que es complicado llenarlo, por lo mismo no se desmoldan los hielos de forma sencilla. Lo seguiré usando pero no fue una grata experiencia",3
Se ve muy bien el diseño y todo hasta la caja pero si le vas poniendo atención a la caja como q no tiene el sello de nintendo como los demás amiibos no se si sea chino,3
La mayoría de las tarjetas funcionaron a excepción de una que no es tan especial (la de botw link arquero) así es que pedi que me la reenviaran como tenian anunciado y me mencionaron que me volverian a mandar todas una vez que mande todas de vuelta. No lo hice ya que tenia probabilidad de que me enviaran un paquete nuevo con una tarjeta defectuosa de un coleccionable.,3
"Funcionan bien, pero no faltan tarjetas, muchas tarjetas repiten función, y otras faltan, falta la tarjeta del traje verde y de otro traje, no se desbloquean todo",3
Lo compre para mi sobrino de 8 años y no le gusto. Dice que es dificil y aburrido y lo dejo de usar.,3
"Un poco mejor que la reciente cosecha de juegos LEGO, pero no sin sus evidentes defectos. Al igual que con LEGO Hobbit, este juego recibió claramente pocas pruebas de juego significativas. Además: la calidad de audio es absolutamente atroz. Suena literalmente como si hubieran sujetado un micrófono hasta el televisor para grabar líneas de la película. Los efectos de sonido y la música están bien, pero la calidad del sonido en las voces de los personajes es simplemente terrible.Los puzzles físicos y los desafíos son cada vez más sencillos con cada juego. Entiendo que la serie quiere ser accesible para los niños, pero no me sentí así acerca de los dos primeros juegos de Star Wars.Me gusta que finalmente parezcan haber perfeccionado la idea de clases de personajes. En el LSW original, había básicamente cinco clases. Sabers, lanzadores, droides, pequeños y Jar-Jar. Ahora parece que hay una docena y cualquier personaje tiene alrededor de dos o tres.",3
"Este juego es fantástico... cuando funciona! ¡El juego falla y congela la consola hasta el punto de desconectar la Wii U! Parece tener dificultades en el modo de dos jugadores cuando hay mucha acción en el juego. Mejor jugado en modo de un solo jugador, si se juega a dos jugadores coordina parada mientras alguien está cambiando de personajes, usando la fuerza, etc. Cualquier cosa que requiera una animación tiene potencial para congelar el juego. Tome las cosas despacio con dos jugadores esto parece ayudar. El juego es uno mismo es realmente fantástico que nunca he experimentado un juego tan deslumbrante. La paciencia de un niño no puede manejar esto.",3
El empaque venía abierto.Y cuando lo conecte por más de 4 horas no cargo la batería.,3
"El material se siente bastante barato, pero cumple con su función bastante bien. Toma alrededor de una hora en cargar, el cable es un poco incómodo para retirar del control una vez que la carga está completa.Una buena alternativa si quieres seguir usando tus controles inalámbricos.",3
"Cumple con su objetivo.Lo malo es que a pesar de 4800 mA la verdad es que a mi producto casi no le dura la pila, y peor aun, no retiene mucho la carga.Yo juego solamente fines de semana pero cada que juego el 50% de tiempo tiene que estar conectado, ya que no retiene bien la carga.",3
"La verdad me puso muy triste por que supuse que al ser un carga y juega era para poder jugar con y sin el cable de carga lo cual no puedo hacerlo, tengo que estar pegada al cable para que no se descargue y si lo desconecto solo lo puedo usar 5 minutos y se apaga el mandoAdemás de que el empaque venia abierto y en malas condiciones.... Y de verdad si quería que funcionará solo le pongo tres estrellas para no verme mala onda pero la neta no lo compren",3
"fue el primer LEGO de este tipo que compro, suponia que eran mas grandes los bloques y por ende los edificios y monumentos.",3
"Es bueno, pero complicado, no es la mejor forma de aprender, desde mi punto de vista. Lo que sí es que es de tener a consideración que el sonido que manda la guitarra es retrasado, sugieren conectar tu xbox a un sistema de sonido alterno para eliminar ese problema, yo no lo he probado de ese modo.",3
"Este cable lo quería para un AppleTv y este cable no soporta todas las funciones, por ejemplo cuando encendía el appletv automáticamente se encendía el televisor y con ese cable no, también con el control de mi TV podía controlar el AppleTv y con este cable no, así que me decepciona la compra",3
"La definición de imagen con este cable a mi gusto es perfecta, solo no le pongo 5 estrellas porque cada 20 segundos se ve un retraso de imagen del cual te percatas al inicio, aunque cuando va pasando el tiempo ya ni se nota. Espero que solo haya sido error de mi cable.",3
"Buen día, revisando en diferentes foros, videos y con mi equipo.Las baterías cuando las compras casi nunca vienen cargadas. Es por eso que; cuando las cargas prenden en color rojo. Después de 30 minutos (en mi caso) conectado a un cuadro de Iphone el LED cambió a color verde.En el instructivo no especifica la luz LED de color rojo, solo la verde.En conclusión: Dejen cargando sus baterías en cuanto compren el producto. Cada una con una estimación de 5 horas. Si bien, no especifica cuando la batería está cargada al 100% en otro foro dice que; la luz LED verde se apaga cuando ya esta al 100% pero a mi no me a pasado.Otra recomendación: Si quieren jugar de manera alambrica. es decir; solo con el cable... no se recomienda jugar mientras se carga la batería, pues sobrecalientas la batería y esta puede perder su durabilidad. Mejor quita la batería y solo manten tu control con el puro cable.saludos.",3
