,review,stars
0,"Hola. Muchas gracias por responder a mi duda. Me gusta y me encanta este aceite. Muy buena calidad👍 lo recomiendo ampliamente. Lo utilizo en mis serum contorno de ojos, en mi cabello, cremas faciales. Me canta el olor q tiene a coco. Este es sin refinar. Este aceite es sin refinar, organico. Primera extraccion en frio. Eso es igual a EXCELENTE CALIDAD!!!!! Al ser refinados pierden nutrientes. Este no. Excelente producto.Aunque un poco caro",5
0,"El producto llegó tirado y por ende vacío, echo a perder algunas cosas que recibí el mismo día.",1
0,"Huele y sabe delicioso, excelente para cocinar y como producto de belleza (para humectar el cabello, labios y manos).",5
0,Lo ame!!! Buscaba un aceite de coco con sabor y olor y este es genial tiene todo eso!!! Aparte es económico.,5
0,Me encantó a mi en lo personal me gusta que huela un poco a coco no interfiere en nada con el sabor de la comida para freír excelente lo recomiendo,5
0,"Me gustó mucho el sabor, tamaño y precio vale la pena comprarlo y llega muy rápido solo que hay que tener mucho cuidado porque si se voltea el frasco estando abierto pierdes todo el aceite, debería estar es un frasco más seguro en caso de que por algún accidente se caiga o voltee te quedes si nada, no me ha pasado porque tengo mucho cuidado pero si me da miedito de se me vaya a voltear o caer.",5
0,Lo uso para los dientes ya que ayuda a matar las bacterias que causan caries. Huele muy rico pero no sabe a nada y se convierte en solido muy fácil y rápido.,5
0,"Me agrado. Es un bote grande, obvio no venía al full súper lleno pero no tan vacío, así como en las fotos tal cual llegó el tarro y sellado, huele rico y funciono para lo que lo compre.",5
0,"Me gusto que tiene algo de sabor y aroma a coco, la textura y temperatura al que se solidifica y aclara es la correcta, una buena opción.",5
0,"Huele delicioso y es un producto excelente, la única queja es que lo pese en mi bascula de cocina en cuanto llegó y apenas ajustaba 920ml cuando se supone que sólo el contenido debería tener al menos 930ml",4
0,"Excelente, llego rápido, muy bien empacado y protegido ya que la botella es de vidrio, buen producto.",5
0,"Solo quería comentar que en este mismo 2020, lo llegué a comprar en $24, y ahora tiene este precio...El producto es bueno.",4
0,"Es el mejor arroz, tiene excelente sabor. Llega muy bien empacado y cerrado. La relación calidad precio es buena y más si programas las entregas, y es una chulada que te lo lleven a la puerta de tu casa con Amazon prime. Lo recomiendo. Si esta reseña te fue útil da click en me gusta para evaluar si escribir otras reseñas",5
0,Este me lo recomendó la nutrióloga porque según es de digestión prolongada por lo que entendí y hace que no te de hambre enseguida después de comer.El precio me pareció justo comparado con la competencia ya que los granos no llegaron quebrados y se sienten muy frescos para cocinar.Si es la primera vez que los cocinan no se usa aceite solo se dejan en agua hirviendo por cerca de 50 minutos ( tiempo un poco más elevado que otros) y el sabor es muy rico.Ahí les recomiendo que le pongan unas verduras después que se cocio para darle un extra.,4
0,"Excelente para hacer comida oriental, lo usó para hacer sushi, onigiris, bibimbap y omurice. De buena consistencia, queda pegajoso como debe ser.Aunque una de las bolsas que ordené llegó con un agujero, como un pinchazo y de esparció parte del producto en la caja.",4
0,"Me gusta la consistencia del producto, mas entero que la mayoria. No se desbarata tan facilmante al cocinarlo. La presentación al servilo en la mesa es muy buena. Alacanza aproximadamnte de 4-6 personas con una sustancial porción.",4
0,"De las marcas de arroz, está es mi favorita, tiene una excelente calidad y el sabor es muy bueno. El empaque en el que llegó, estaba debidamente sellado por lo que el producto llegó sin problemas. Llegó muy rápido.",5
0,"Nunca habíamos comprado arroz integral, y si es la primera vez que los harán, deben saber que no es como el arroz normal, tarda alrededor de 1hr en cocerse, lleva mucha agua. Al final queda pegajoso y es un poco duro.",3
0,"El arroz llegó en excelente estado, bien empaquetado y entero. Pedí el 30 de julio de 2020 y trae fecha de caducidad hasta junio de 2021. Excelente precio",5
0,"También lo compré en $24 a inicio de 2020, supongo que debido al dollar subió, lo cual ya no es rentable, mejor lo compraré en tiendas de autoservicio en 10 pesos menos por kilo.",4
0,Es el mismo del super solo que con un descuento aplicable conforme a la cantidad comprada y con la facilidad de la rapidez de entrega.,5
0,"Maíz para hacer palomitas, ahora si me sorprendiste Amazon, 500gr, por bolsa a 15 pesos, me encanta mi botana Justo para esta pandemia, palomitas no faltarán",5
0,"No hay mucho que decir, el precio es regular, la calidad también lo es, pero quedan muy bien las palomitas a la mantequilla con estas semillas, revientan bien y parejo, son pocos los granos que no revientan y se queman, sin duda compraré de nuevo este producto. Aunque sí noté que necesitan una temperatura más alta que algunos otros granos de maíz palomero que he comprado.",4
0,"Una de las mejores marcas económicas de maíz palomero. La cantidad que trae en relación al precio es excelente y de calidad muy buena; está sirve tanto para hacer en sartén y/o olla, ya que se hace casi al 100, y no se queman. Son simples, pero muy buenas, ya uno le puede poner luego (o durante el proceso) sal, mantequilla, y luego salsas. Además que igual sirve para palomeras, pero ya esto depende la marca de la palomera si lo hace al 100 o no, solo que si quedan igual de buenas, pero recordar que en palomeras, durante el proceso no se le pone ni sal, mantequilla, ni ningún tipo de salsa, ya que puede dañar la máquina ( por su tipo de función)",5
0,"Ya sabes, la marca de confianza... con la comodidad de los envíos de Amazon. En promoción llega a estar a mitad de precio de la tienda física. Aunque las alubias son una leguminosa menos popular en Mexico, son deliciosas y acostumbrarse a prepararlas es fácil y rápido, van bien guisadas con tomate y cebolla y quizás algunos trozos de chorizo.",5
0,"Las lentejas Verde Valle siempre están muy limpias de piedritas y basurita que normalmente encuentras en las bolsas de lentejas empacadas, me gusta porque no tengo que limpiar muchísimo este producto, las recomiendo",5
0,"El precio es lo único que no me pareció justo, la calidad del producto es buena pero lo encontré más barato por otro lado, aunque en estos tiempos que lo traigan a casa es aceptable",3
0,"Ya había comprado estás lentejas en el super pero la última vez no había y como vi que estaban en Amazon aproveché, la verdad el sabor de la lenteja verde Valle es muy bueno y vienen muy limpias.",5
0,"Estas lentejas vienen un poco mas pequeñas de lo normal por lo cual se guisan mas rapido y en verdad son muy buenas, Buena relación calidad/precio",5
0,"El maíz al hacerlo palomita me ha quedado como chicloso pero pues seguiré probando a ver si soy yo o es el maiz, llegó en el tiempo indicado y sin detalles.",3
0,Llego en un excelente estado y en excelente tiempo y buenas condiciones sin duda recomendable,5
0,"Maíz para hacer palomitas, ahora si me sorprendiste Amazon, 500gr, por bolsa a 15 pesos, me encanta mi botana Justo para esta pandemia, palomitas no faltarán",5
0,"No hay mucho que decir, el precio es regular, la calidad también lo es, pero quedan muy bien las palomitas a la mantequilla con estas semillas, revientan bien y parejo, son pocos los granos que no revientan y se queman, sin duda compraré de nuevo este producto. Aunque sí noté que necesitan una temperatura más alta que algunos otros granos de maíz palomero que he comprado.",4
0,"Una de las mejores marcas económicas de maíz palomero. La cantidad que trae en relación al precio es excelente y de calidad muy buena; está sirve tanto para hacer en sartén y/o olla, ya que se hace casi al 100, y no se queman. Son simples, pero muy buenas, ya uno le puede poner luego (o durante el proceso) sal, mantequilla, y luego salsas. Además que igual sirve para palomeras, pero ya esto depende la marca de la palomera si lo hace al 100 o no, solo que si quedan igual de buenas, pero recordar que en palomeras, durante el proceso no se le pone ni sal, mantequilla, ni ningún tipo de salsa, ya que puede dañar la máquina ( por su tipo de función)",5
0,"Ya sabes, la marca de confianza... con la comodidad de los envíos de Amazon. En promoción llega a estar a mitad de precio de la tienda física. Aunque las alubias son una leguminosa menos popular en Mexico, son deliciosas y acostumbrarse a prepararlas es fácil y rápido, van bien guisadas con tomate y cebolla y quizás algunos trozos de chorizo.",5
0,"Las lentejas Verde Valle siempre están muy limpias de piedritas y basurita que normalmente encuentras en las bolsas de lentejas empacadas, me gusta porque no tengo que limpiar muchísimo este producto, las recomiendo",5
0,"El precio es lo único que no me pareció justo, la calidad del producto es buena pero lo encontré más barato por otro lado, aunque en estos tiempos que lo traigan a casa es aceptable",3
0,"Ya había comprado estás lentejas en el super pero la última vez no había y como vi que estaban en Amazon aproveché, la verdad el sabor de la lenteja verde Valle es muy bueno y vienen muy limpias.",5
0,"Estas lentejas vienen un poco mas pequeñas de lo normal por lo cual se guisan mas rapido y en verdad son muy buenas, Buena relación calidad/precio",5
0,"El maíz al hacerlo palomita me ha quedado como chicloso pero pues seguiré probando a ver si soy yo o es el maiz, llegó en el tiempo indicado y sin detalles.",3
0,Llego en un excelente estado y en excelente tiempo y buenas condiciones sin duda recomendable,5
0,"Compré por equivocación este tipo de frijol y me sorprendió gratamente. Salieron muy ricos y suavecitos. La relación calidad precio es buena. Llegan muy bien empacados y a la puerta de tu casa, que es muy cómodo. Sí los recomiendo. Si esta reseña te fue útil da click en me gusta para evaluar si escribir otras reseñas",4
0,"Son un poco duros, pero tienen buen sabor, hay que estar remojándolos toda la noche, lo que me parece molesto desde hace tiempo en la mayoría de las marcas de frijoles, es que vendan las bolsas de 900 gramos en vez de la de un kilo.",4
0,"Mismo precio que en tiendas una vez que te aplican el descuento, me hicieron un 15 % al pedir 10 artículos de la sección de súper. Venía bien el frijol.",4
0,"Tenía ganas de unos frijoles negros y me salieron muy bien, precio regular pero con envío gratis",5
0,"Tiene un sabor delicioso yo siempre lo uso ,pirque no embara ,es de muy buena calidad y buen precio.Se los recomiendo",5
0,"Muy buen sabor y el precio es demasiado competitivo , viene muy limpio y se cose muy fácilmente",5
0,Llego en un excelente estado y en excelente tiempo y buenas condiciones sin duda recomendable,5
0,El asunto es que no fue frijol nuevo. Pero aún así fue sabroso.,4
0,El producto está bien solo que llegó totalmente fuera de la bolsa,1
0,Gran oferta y producto ampliamente recomendable gracias,5
0,"Esta marca es mi favorita, no es extraordinaria pero por su precio es de las mejores opciones, siempre queda bien al dente con mantequilla, crema, cebollin, jamón salteado y troceado, o lo que desees (con pesto es muy rica).",5
0,"Todo me gusto.su consistencia y un rico sabor a mantequilla nomás le agregue un piquito de crema y delicioso es el más rico q he comido,trae muy buen empaque llega perfectamente,en cuanto al precio está muy bien",5
0,Le pongo esa calificación porque uno de los empaques llego abierto supongo que se abrió durante el traslado ya qué la pasta no llego rota pero creo que el precio y el tiempo de entrega vale totalmente la pena,3
0,"La porcion adecuada, esta version es ideal para una cena de 2 personas o una sola de buen comer! La pasta llego bien empaquetada lo que me agrada ya que la presentacion a la hora de servir es muy importante",5
